Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
30/08/2016,24.81655502,60.46077728,120.3553619,71.78453064,26.77336884,81.50896454,68.13221741,90.14513397,155.4691162,119.2741928,120.0692596,31.18821144,104.6668854,58.46648788,36.41487885,101.9273529,155.2696228,51.00582504,53.56150055,54.80894089,27.13528061,75.33839417,59.89241791,104.6621933,126.2488861,78.42101288,41.37447739,69.2990036,64.23573303,66.80602264
31/08/2016,24.83996582,60.5808754,119.1040573,71.32323456,26.68848228,80.6113205,67.69052887,89.76501465,155.5517426,119.2919846,119.6775742,31.35420227,104.5529861,58.46648788,36.57488632,102.1924133,154.485321,51.07087708,53.16365051,54.46873474,27.07304001,75.14044189,59.37913895,104.8742142,125.4925385,78.16017151,41.42197037,69.46253204,64.35284424,66.51596069
01/09/2016,24.9874649,59.91576004,119.5180893,70.88806915,26.80731964,80.31478119,67.89243317,89.5749588,154.6797028,119.3898163,120.1746902,31.46776581,104.3252182,58.21529388,36.50751114,101.9626846,155.1231232,51.16036224,53.28391647,55.47320557,26.97968674,76.00106812,59.54092789,104.5561829,125.2066498,78.5466156,41.60402679,70.17687225,65.61393738,66.28696442
02/09/2016,25.22157669,60.22060013,120.6773834,71.0969696,27.01953888,80.8918457,68.37197113,89.72698975,155.2947235,120.2081146,120.1822586,31.52018547,104.5354843,58.45783234,36.76857758,102.3426208,155.838501,51.22541809,53.3579483,54.98045731,27.04969978,75.90639496,59.65810013,104.9890671,126.0090866,79.22290802,41.85731888,70.76211548,65.30769348,66.72969818
06/09/2016,25.21455002,60.74713898,122.3611298,71.43638611,27.05348778,82.09403229,68.01863098,89.13781738,155.4324341,119.2741928,120.7848434,31.94826508,104.9122009,58.41451645,36.87807083,103.5972748,155.5368042,51.43690109,53.30242538,54.4024086,27.04969978,76.28505707,59.14481735,105.3866196,125.4187164,79.73496246,42.35600281,70.26293945,65.7580719,67.6075058
07/09/2016,25.36907578,61.1443634,122.0391006,72.86373138,26.98558426,82.45467377,68.01863098,89.05229187,155.7445221,118.1090393,121.7565613,31.85215759,104.7895432,58.17199707,36.7517395,103.305687,154.9248657,51.13595581,53.34869766,54.69616699,27.10416031,75.69125366,59.05554581,105.4399109,125.0897903,80.42092133,42.51431656,71.33013153,64.91132355,67.35561371
08/09/2016,24.70417786,61.19057465,122.2783127,72.70707703,26.7139473,83.44850922,68.51081085,89.41338348,157.5711517,116.7481613,119.767952,31.834692,104.6668854,58.24994278,36.74332428,102.6430359,155.2265472,51.43690109,53.13589096,53.2273674,27.01080894,75.54492188,58.99974823,103.8584976,125.5067749,80.16007996,42.42723846,72.87067413,64.70414734,67.97392273
09/09/2016,24.14463806,60.15594101,118.2575684,70.31365967,26.18764877,81.1643219,67.40029907,87.82639313,154.7348022,113.6173553,117.2746658,30.96107101,103.5805283,57.7302475,35.59797287,101.2381668,151.3825226,50.82688141,52.0071106,52.4313736,26.52846336,74.2195816,57.28694534,101.6729431,123.8202591,78.57559967,41.01828003,71.36456299,63.32594299,66.28696442
12/09/2016,24.6854496,60.8764801,119.7204971,71.2971344,26.68848228,81.9497757,66.76931763,88.98577118,157.0204468,114.3733749,119.2331543,31.52018547,104.3953171,58.08537674,36.37277222,102.4486389,153.5027313,51.39624023,52.78430176,53.07575989,26.95634842,75.94944,58.04014206,102.6324539,125.59021,80.16007996,41.61193848,71.92398071,64.80323029,66.63047028
13/09/2016,25.27308464,59.45388031,118.4692001,69.82630157,26.36590385,79.6896286,65.6714325,88.09249115,153.2936249,111.8206787,117.3650589,31.10958862,103.0373611,57.62630081,35.89730072,101.370697,151.7531281,50.64245224,52.30318069,52.46928024,26.48179626,74.91669464,57.08609772,101.5130157,124.1260757,79.11663818,40.72540283,70.78794861,64.37085724,65.04276276
14/09/2016,26.16741753,58.64095306,117.4663162,70.51383209,26.31497574,78.88015747,66.10049438,87.67436218,152.5225525,112.3009644,116.0393295,31.11832619,103.2563782,57.51370239,35.75297165,101.7683029,151.3652496,50.26556778,52.05337906,52.24185944,26.40399551,74.88227844,56.71787262,101.0243835,123.8851395,78.73017883,40.75706482,69.69491577,64.4249115,64.57713318
15/09/2016,27.05706596,58.96427536,117.5583191,71.39289093,26.57812309,79.74573517,66.69359589,87.90242767,154.2850037,112.923584,117.2520599,31.93952751,103.930954,57.72158051,35.96523285,102.6165237,152.2013245,51.10947418,52.91382599,52.56404877,26.55958557,75.78591156,57.30369186,102.1171494,125.6643066,79.23258209,41.14492798,70.05638885,65.21760559,64.94351196
16/09/2016,26.90489006,58.80722427,116.5738449,71.41027832,26.17915535,78.41530609,66.52954865,87.95944977,152.3757172,112.1675568,115.8811417,32.90924072,103.5980377,57.01131439,35.77843857,101.8566666,150.8826141,51.02754211,52.96934509,52.28923416,26.40399551,75.77731323,55.84752655,101.8772812,128.3145752,79.29055786,41.06577682,70.13384247,65.64097595,64.14202881
19/09/2016,26.59117508,59.17673492,117.2915115,71.26235199,26.33194923,78.5756073,66.8955307,88.02597046,152.5684814,112.3276672,116.6569901,32.46369553,103.0811462,57.33181,35.74447632,101.7948074,152.3133545,50.24918365,52.67327118,52.07128906,26.17838669,76.05272675,56.03721237,102.2504196,127.5824814,79.71565247,40.52752304,69.54859924,64.93833923,63.98937988
20/09/2016,26.58883286,58.86265182,117.5767212,71.10566711,26.3998642,78.30309296,66.34024811,88.33005524,152.8071289,112.8079681,116.3406372,32.44621277,103.3352203,57.56567383,35.94825363,102.8904343,153.0718384,50.74897766,52.56225586,51.99547577,26.30286026,76.23345184,55.92562485,101.9838791,127.387886,79.68668365,40.58293152,69.40229034,64.8302536,63.00469208
21/09/2016,26.58414268,59.37997437,120.1253433,72.64615631,26.62057114,79.84993744,66.55479431,87.7979126,153.3211517,113.9464493,117.1541443,32.71704102,104.1762695,57.89481354,36.10955811,103.3145294,154.7869415,51.3716507,53.44121933,52.44084549,26.6685009,75.56217194,56.88525009,102.9967117,129.6489868,80.4016037,41.0578537,69.35066223,65.02844238,63.58480453
22/09/2016,26.83465576,59.70328522,121.3306656,72.67225647,26.8752327,80.13044739,66.32765198,88.76720428,154.2299347,114.515686,117.5910263,32.80440521,104.6581116,58.37121201,36.47465897,103.6944733,155.0110626,51.63383484,53.4967308,52.50717926,26.56737137,76.58628082,57.46548462,103.7074585,130.6960602,80.5368576,41.43780518,70.89981842,65.10049438,63.768013
23/09/2016,26.38749313,58.98274994,121.2478333,71.74969482,26.60359192,79.52133942,65.9238205,88.6341629,151.5771179,113.6618271,116.7398376,32.48990631,104.0886612,58.24994278,36.28786087,103.5265884,152.8908081,51.58467102,53.13589096,52.26081085,26.65294075,75.52774048,57.21999741,102.4458847,130.2049713,79.74464417,41.60402679,70.61580658,65.17255402,63.6993103
26/09/2016,26.42728996,58.58551788,120.134552,71.688797,26.37439728,79.16867828,65.78501129,87.3892746,148.2266846,111.5805206,115.9866104,32.01815414,103.1862946,56.9766655,35.70203018,102.961113,151.649704,50.92102051,52.64551544,51.5500946,26.17060852,75.60518646,57.03588486,101.2287216,129.4729004,79.03933716,41.27949524,69.4367218,64.51498413,63.40158463
27/09/2016,26.47645378,59.37997437,120.8246002,72.13264465,26.7224369,79.32898712,66.34024811,87.16120911,149.5209656,112.7990646,118.0882034,32.48116302,104.4478683,57.47905731,36.16051483,103.2703552,151.9513245,51.26514053,53.61701202,52.44084549,26.31842232,76.04409027,57.10283661,101.6462708,130.4644012,79.37749481,41.5486145,69.68630981,65.15454865,63.53900146
28/09/2016,26.67778969,59.324543,121.6618652,75.36154938,26.7394104,81.86961365,66.62034607,87.61734009,150.0349579,114.0887451,119.2331543,32.70830536,104.5967865,57.78223419,35.78693008,101.7683029,153.0632019,51.86324692,53.69102859,50.46035004,26.44289207,76.99077606,57.10283661,102.1793518,130.1122894,80.16007996,41.20824432,69.41952515,64.66812134,66.33277893
29/09/2016,26.26341057,58.53933716,120.5577698,76.12744904,26.64603806,81.1643219,65.85649109,87.23721313,145.9043427,113.7863541,119.0975418,32.60347366,102.7394638,56.86406326,35.68504333,101.4237137,151.1497498,50.72438431,53.10812759,49.42745209,25.92165756,75.93222809,56.38311386,101.1665344,128.1755829,79.14562988,41.25574875,68.17156982,63.71326065,65.99690247
30/09/2016,26.46709442,59.15826035,121.2110519,77.25887299,26.92616463,82.48674011,65.9838028,88.24454498,148.0339508,114.4534225,119.654953,32.97912979,103.4929123,57.67828751,35.93126678,101.9273529,151.8910065,51.13405609,53.29317856,49.89177322,26.3495369,77.24034882,56.68440247,101.7706528,129.7323456,79.89922333,41.14492798,69.38510895,64.96538544,66.62283325
03/10/2016,26.34300613,58.94580078,121.799881,76.83240509,26.96039581,82.11006927,66.73490906,87.89292145,147.8503876,114.2933197,118.7209091,32.90050507,104.0886612,57.60896683,35.68504333,101.2911835,150.8653564,51.22417831,53.12662888,49.91073227,26.2017231,76.30229187,57.14748383,100.3935699,128.3331299,80.05378723,41.06577682,69.17853546,64.86631012,66.44726563
04/10/2016,26.45538139,59.03817368,121.680275,76.16226196,26.83201408,81.1643219,66.02198792,87.98795319,148.9518585,114.0264893,117.8546906,32.79567719,104.0974197,58.1062851,35.52373505,100.2839203,147.9694214,51.1750145,52.96009064,49.40848541,26.23284721,76.03547668,56.58955002,99.78944397,128.0273285,79.92821503,40.57501221,69.0580368,64.63208008,65.83660889
05/10/2016,26.46709442,59.75306702,123.8976822,77.82459259,27.0374279,81.93374634,67.09136963,87.8549118,152.7429047,113.4750366,118.3216858,33.18879318,104.4128265,59.05727768,35.4982605,100.2043991,148.5813751,51.45358658,53.33018875,49.38954926,26.37287331,76.46578217,57.04703903,100.4824142,127.5083847,80.52719116,40.24517059,69.2904129,64.56000519,66.40911102
06/10/2016,26.66374588,57.50628662,123.6768265,77.7114563,26.94328308,81.89366913,68.22442627,88.21602631,153.4313049,115.7964859,118.171051,33.2586937,104.0361023,59.21432495,35.41334534,100.6550369,147.9349365,51.33888626,53.4227066,49.30425262,26.17838669,76.78423309,56.95220184,100.5534973,126.4612656,80.5368576,40.23716736,69.10968781,62.4791832,66.4396286
07/10/2016,26.70355034,57.33916855,123.15242,76.99778748,26.9347229,81.96578979,67.46057892,87.89292145,155.8913727,114.1243362,117.2596359,33.28488922,104.4654007,59.42369843,35.43032837,100.2397537,147.6677551,51.42900848,53.47822189,49.07683182,26.10836983,77.45550537,56.11532211,101.7528839,126.6372986,80.07309723,39.96496582,68.74820709,61.88465118,66.21064758
10/10/2016,27.16944695,57.46915054,124.9833603,76.78020477,26.9347229,83.33630371,68.1607666,87.89292145,157.0020447,113.1815186,118.2765198,33.2150116,104.955986,59.88611984,35.43032837,101.3530426,147.5039825,52.35484314,53.70027924,49.07683182,26.1472683,76.64654541,55.78057098,102.2948456,127.9531479,80.30499268,40.18112183,68.55027008,61.23607635,67.50828552
11/10/2016,27.22797203,56.50358582,123.0511932,76.12744904,26.56669235,82.58290863,68.13530731,87.29424286,155.1661987,111.9362869,116.5967484,32.55978775,103.0636368,59.59820175,35.26901245,100.4429398,146.245636,50.74077225,52.91382599,49.10526657,25.77384377,76.1989975,55.10549545,101.2820053,124.867363,79.26156616,39.94895935,67.1990509,60.70461655,66.97395325
12/10/2016,27.47145462,56.34575272,122.51754,76.22318268,25.96757126,81.86961365,67.74066925,86.86660767,155.4049072,112.6834412,116.2201004,32.43749237,103.3527374,59.44115448,35.47278595,101.3530426,146.2800903,50.51955032,52.83982086,49.69278336,25.72716522,76.22483063,55.19475937,102.4814148,125.1917419,79.46445465,40.26919174,67.38838959,60.76767349,66.50830841
13/10/2016,27.38717842,56.08579636,122.7199707,75.69228363,25.82207108,80.77961731,67.35871887,86.59102631,153.6791229,112.3276672,115.7907562,32.29771423,103.6067963,59.10089493,35.45580673,101.9715271,146.5386658,51.21598816,52.66401672,49.30425262,25.48600197,75.94080353,55.70804214,102.2237701,124.3484497,79.09734344,40.26117706,67.30231476,61.46128845,66.07322693
14/10/2016,27.5393486,55.84440231,122.8303604,76.30151367,25.83062935,81.01205444,67.95707703,86.76207733,156.5247345,112.4432831,116.3406372,32.71704102,102.9935532,58.90895844,35.37939835,100.8052368,146.8058472,50.91283035,53.12662888,48.91572952,25.40820503,76.10435486,55.88100052,102.241539,124.0982742,79.65766907,40.2531662,67.39700317,61.65944672,66.05796814
17/10/2016,27.52062416,55.6123085,123.2904129,75.97078705,25.86486435,81.23647308,67.47330475,86.31542969,155.1294708,111.3047943,116.5816498,32.57726669,103.8083115,58.60360336,35.31995392,99.32084656,146.7024384,50.40484238,52.94158936,48.35663986,25.28372955,75.58798218,55.62992859,102.1526947,124.2929077,79.367836,40.3732605,67.13880157,61.45227051,66.05796814
18/10/2016,27.5018959,55.77942657,124.3025131,75.90987396,26.05315971,81.58110809,68.35172272,86.63852692,158.4615631,111.8384705,113.5310059,32.97912979,101.1099472,59.06598663,35.63409424,98.29592896,146.4783325,50.8718605,53.34869766,48.53668594,25.43154144,75.26094055,55.78614807,102.3303757,132.8737183,78.81712341,40.24517059,67.1990509,62.03780365,66.23352814
19/10/2016,27.41995049,56.86566544,125.2961731,76.58872986,25.97613144,81.96578979,68.65724945,87.36075592,160.1872406,111.9718781,113.9377594,31.02222252,100.3915482,59.63309479,35.70203018,98.30476379,146.4438782,50.69160843,53.22840881,49.0862999,25.36152458,74.18554688,55.65782166,103.2632446,133.7818604,80.00547028,40.33323288,66.42447662,62.05580521,66.53886414
20/10/2016,27.40590477,61.99983597,124.9833603,76.06190491,25.81350899,81.64523315,68.5172348,87.45578766,160.1872406,112.2920914,114.1336136,30.95233727,100.6368484,59.5545845,35.60013962,97.69509125,146.4007721,50.73257828,52.96934509,49.1715889,25.31485176,73.6565094,55.39560318,97.30181885,134.4305115,79.70599365,39.34051132,69.72932434,61.91168594,66.56939697
