Date,AAPL,MSFT,AMZN,GOOGL
08/08/2014,21.35108185,37.65308762,316.7999878,577.9400024
11/08/2014,21.6327877,37.65308762,318.3299866,577.25
12/08/2014,21.62828064,37.93200684,319.3200073,572.1199951
13/08/2014,21.91449356,38.42010498,326.2799988,584.5599976
14/08/2014,21.97308731,38.58570099,333.2099915,584.6500244
15/08/2014,22.0812664,39.03892899,333.6300049,583.710022
18/08/2014,22.34719467,39.31784821,334.5299988,592.7000122
19/08/2014,22.65594482,39.75637436,335.1300049,597.1099854
20/08/2014,22.66495514,39.42308044,335.7799988,595.4099731
21/08/2014,22.66721153,39.65989304,332.9100037,592.4199829
22/08/2014,22.83398056,39.59850311,331.5899963,592.539978
25/08/2014,22.8835659,39.61604691,334.019989,590.5700073
26/08/2014,22.73707771,39.47570801,341.8299866,588.1199951
27/08/2014,23.01652336,39.35293579,343.1799927,583
28/08/2014,23.04357338,39.36170197,340.019989,580.3200073
29/08/2014,23.09991646,39.84407425,339.0400085,582.3599854
02/09/2014,23.28020668,39.54588699,342.3800049,588.6300049
03/09/2014,22.29761696,39.43186188,339,589.5200195
04/09/2014,22.11281586,39.69497299,345.9500122,593.1400146
05/09/2014,22.30438232,40.2650528,346.3800049,597.7800293
08/09/2014,22.16690636,40.7562027,342.3399963,601.6300049
09/09/2014,22.08351898,41.01053238,329.75,591.9699707
10/09/2014,22.76186562,41.08070755,331.3299866,593.4199829
11/09/2014,22.85877228,41.22104263,330.519989,591.1099854
12/09/2014,22.91060638,40.95791626,331.1900024,584.9000244
15/09/2014,22.90384865,40.55448151,323.8900146,581.6400146
16/09/2014,22.73031235,41.01053238,327.7600098,588.7800293
17/09/2014,22.89257622,40.80004883,324,593.289978
18/09/2014,22.93990517,40.94037628,325,597.2700195
19/09/2014,22.75284958,41.67709351,331.3200073,605.4000244
22/09/2014,22.77538872,41.27365494,324.5,597.2700195
23/09/2014,23.131464,40.83513641,323.6300049,591.1799927
24/09/2014,22.93088531,41.29119873,328.2099915,598.4199829
25/09/2014,22.05647087,40.37906647,321.9299927,585.25
26/09/2014,22.70551872,40.70357895,323.2099915,587.9000244
29/09/2014,22.56128693,40.72988892,321.8200073,587.8099976
30/09/2014,22.70551872,40.65972519,322.4400024,588.4099731
01/10/2014,22.35170174,40.25629807,317.4599915,579.6300049
02/10/2014,22.51396751,40.13349533,318.4100037,580.8800049
03/10/2014,22.45085907,40.42292404,322.7399902,586.25
06/10/2014,22.45085907,40.42292404,322.2000122,587.7800293
07/10/2014,22.25478935,39.93178558,316.980011,574.0999756
08/10/2014,22.71679306,41.02807999,322.7000122,583.7399902
09/10/2014,22.76637268,40.21243286,315.3699951,570.8099976
10/10/2014,22.70101929,38.61620712,311.3900146,555.1900024
13/10/2014,22.49368286,38.28294373,306.4500122,544.75
14/10/2014,22.25478935,38.35310745,308.3099976,548.6900024
15/10/2014,21.98210526,37.9058075,305.9700012,540.7299805
16/10/2014,21.69363594,37.48482513,302.8599854,536.9199829
17/10/2014,22.01140213,38.26539612,303.6400146,522.9699707
20/10/2014,22.48241425,38.66006851,306.2099915,532.3800049
21/10/2014,23.09315109,39.36170197,315.3299866,538.0300293
22/10/2014,23.21034241,38.92318726,312.9700012,542.6900024
23/10/2014,23.62501335,39.48448944,313.1799927,553.6500244
24/10/2014,23.71290588,40.45800781,287.0599976,548.9000244
27/10/2014,23.68811798,40.2650528,289.9700012,549.8800049
28/10/2014,24.05545998,40.77373505,295.5899963,558.9400024
29/10/2014,24.19068146,40.88777161,294.1199951,558.4500122
30/10/2014,24.10954857,40.38783264,299.0700073,560.2700195
31/10/2014,24.33942223,41.17717743,305.4599915,567.8699951
03/11/2014,24.65493011,41.60693741,305.7200012,563.7700195
04/11/2014,24.47463989,41.72093964,302.8099976,564.1900024
05/11/2014,24.53323364,41.97528458,296.519989,555.9500122
06/11/2014,24.60340309,42.71199799,296.6400146,551.6900024
07/11/2014,24.673563,42.69446945,299.8599854,551.8200073
10/11/2014,24.63282585,42.87865448,305.1099854,558.2299805
11/11/2014,24.82974243,42.86110306,312.0100098,561.289978
12/11/2014,25.18057251,42.78216934,311.5100098,558.25
13/11/2014,25.53592873,43.51011658,316.480011,556.4400024
14/11/2014,25.84375381,43.48379898,327.8200073,555.1900024
17/11/2014,25.80075264,43.37856293,323.0499878,546.6400146
18/11/2014,26.13573074,43.01670456,324.9299927,544.5100098
19/11/2014,25.95466614,42.55776596,326.5400085,547.2000122
20/11/2014,26.32586098,42.98139191,330.5400085,543.7600098
21/11/2014,26.36207771,42.34593964,332.6300049,545.8900146
24/11/2014,26.85097885,42.00173569,335.6400146,547.4799805
25/11/2014,26.61784744,41.89583588,335.0400085,549.2299805
26/11/2014,26.93472481,42.14295959,333.5700073,547.7299805
28/11/2014,26.91888046,42.19590759,338.6400146,549.0800171
01/12/2014,26.04520416,42.91079712,326,539.6500244
02/12/2014,25.94561195,42.76958084,326.3099976,538.5900269
03/12/2014,26.23985481,42.4342041,316.5,536.9699707
04/12/2014,26.14026451,43.10495758,316.9299927,542.5800171
05/12/2014,26.02935791,42.73428345,312.6300049,528.0800171
08/12/2014,25.44087029,42.09881973,306.6400146,530.7299805
09/12/2014,25.83017921,42.00173569,312.5,536.1099854
10/12/2014,25.33901215,41.39275742,305.8399963,528.039978
11/12/2014,25.26432228,41.63105392,307.3599854,532.1099854
12/12/2014,24.8365345,41.43688965,307.3200073,521.5100098
15/12/2014,24.49702263,41.18976974,306.0700073,515.8400269
16/12/2014,24.16202927,39.85708618,295.0599976,498.1600037
17/12/2014,24.76409912,40.36898422,298.8800049,506.4500122
18/12/2014,25.49744987,41.93996048,297.730011,514.6199951
19/12/2014,25.30052948,42.06351471,299.8999939,520.039978
22/12/2014,25.56309128,42.34593964,306.5400085,532.2999878
23/12/2014,25.47255516,42.76074982,306.2900085,538.7700195
24/12/2014,25.35259438,42.48715973,303.0299988,536.9299927
26/12/2014,25.80075264,42.25769424,309.0899963,541.5200195
29/12/2014,25.78264236,41.87818146,312.0400085,537.3099976
30/12/2014,25.46802521,41.49867249,310.2999878,535.2800293
31/12/2014,24.98365593,40.99560165,310.3500061,530.6599731
02/01/2015,24.74599457,41.26919937,308.519989,529.5499878
05/01/2015,24.04886055,40.88969803,302.1900024,519.460022
06/01/2015,24.05112648,40.28953934,295.2900085,506.6400146
07/01/2015,24.38838005,40.80143356,298.4200134,505.1499939
08/01/2015,25.32543373,42.00173569,300.4599915,506.9100037
09/01/2015,25.35259438,41.64869308,296.9299927,500.7200012
12/01/2015,24.7278862,41.12799072,291.4100037,497.0599976
13/01/2015,24.94743919,40.91617584,294.7399902,501.7999878
14/01/2015,24.85237885,40.56314468,293.269989,505.9299927
15/01/2015,24.17787933,40.13951492,286.9500122,504.0100098
16/01/2015,23.99001312,40.81026459,290.7399902,510.4599915
20/01/2015,24.60792732,40.94264984,289.4400024,509.9400024
21/01/2015,24.79578972,40.52783585,297.25,520.3900146
22/01/2015,25.44087029,41.59575653,310.3200073,537.2999878
23/01/2015,25.57214355,41.63988876,312.3900146,541.9500122
26/01/2015,25.5993042,41.48984146,309.6600037,536.7199707
27/01/2015,24.7029953,37.65065002,306.75,521.1900024
28/01/2015,26.09952354,36.35325623,303.9100037,512.4299927
29/01/2015,26.9120903,37.07697296,311.7799988,513.2299805
30/01/2015,26.51826096,35.65602493,354.5299988,537.5499878
02/02/2015,26.85097885,36.4326973,364.4700012,532.2000122
03/02/2015,26.8555088,36.71511459,363.5499878,533.2999878
04/02/2015,27.06147575,36.92693329,364.75,526.0999756
05/02/2015,27.25463104,37.46530533,373.8900146,529.8300171
06/02/2015,27.02511787,37.43000412,374.2799988,533.8800049
09/02/2015,27.20463181,37.38587189,370.5599976,529.2800293
10/02/2015,27.72727585,37.59769058,373,540.1599731
11/02/2015,28.37717056,37.40353012,375.1400146,538
12/02/2015,28.73620224,38.03015518,377.1700134,546.0100098
13/02/2015,28.87709045,38.71855927,381.8299866,551.1599731
17/02/2015,29.04751587,38.73634338,375.4299927,545.0100098
18/02/2015,29.24975204,38.69189453,373.3699951,542.6500244
19/02/2015,29.18840027,38.66522598,379,546.4500122
20/02/2015,29.42699623,38.98521042,383.6600037,541.7999878
23/02/2015,30.22232819,39.24298477,380.1400146,535
24/02/2015,30.03372002,39.18965912,378.5899963,538.6500244
25/02/2015,29.26566505,39.10076904,385.3699951,547.3300171
26/02/2015,29.63605118,39.16297531,384.7999878,559.289978
27/02/2015,29.19067574,38.97633362,380.1600037,562.6300049
02/03/2015,29.33382988,39.00299454,385.6600037,575.0200195
03/03/2015,29.39518547,38.4696846,384.6099854,578.789978
04/03/2015,29.20885277,38.27413559,382.7200012,578.3300171
05/03/2015,28.72484207,38.31858063,387.8299866,581.4299927
06/03/2015,28.76801682,37.65193176,380.0899963,572.9000244
09/03/2015,28.89072037,38.08747482,378.5599976,574.0999756
10/03/2015,28.29309464,37.35861588,369.5100098,559.8499756
11/03/2015,27.77726936,37.31416321,366.3699951,555.6900024
12/03/2015,28.27946472,36.46086121,374.2399902,561.1699829
13/03/2015,28.08403397,36.78085709,370.5799866,553
16/03/2015,28.39307976,36.94084549,373.3500061,561.6400146
17/03/2015,28.86799812,37.06528854,371.9200134,557.6099854
18/03/2015,29.19294167,37.77638245,375.1400146,566.1599731
19/03/2015,28.97253227,37.58970642,373.2399902,563.6699829
20/03/2015,28.60894966,38.11413956,378.4899902,564.9500122
23/03/2015,28.90662956,38.09635925,375.1099854,565.3699951
24/03/2015,28.78846741,38.13192368,374.0899963,577.539978
25/03/2015,28.03631401,36.85196686,370.9599915,567
26/03/2015,28.23174095,36.6297493,367.3500061,563.6400146
27/03/2015,28.0067749,36.4164238,370.5599976,557.5499878
30/03/2015,28.71575165,36.40753937,374.5899963,561.1400146
31/03/2015,28.27491379,36.1408844,372.1000061,554.7000122
01/04/2015,28.23401451,36.19421768,370.2600098,549.4899902
02/04/2015,28.47716141,35.81200409,372.25,541.3099976
06/04/2015,28.93844032,36.93194962,377.0400085,543.9500122
07/04/2015,28.63394737,36.91417313,374.4100037,544.8599854
08/04/2015,28.54078484,36.81641769,381.2000122,548.8400269
09/04/2015,28.7589283,36.86973953,383.5400085,548.0200195
10/04/2015,28.88163757,37.08306885,382.6499939,548.539978
13/04/2015,28.82482719,37.11862183,382.3599854,548.6400146
14/04/2015,28.69984627,37.02084732,385.1099854,539.7800293
15/04/2015,28.80891609,37.56305695,383.4500122,541.039978
16/04/2015,28.67031097,37.47416687,386.0400085,543.5200195
17/04/2015,28.34762955,36.99417496,375.5599976,532.7399902
20/04/2015,28.99525261,38.14080811,389.5100098,544.5300293
21/04/2015,28.83846664,37.90080643,391.1799927,542.9199829
22/04/2015,29.22702599,38.21190643,389.7999878,549.1799927
23/04/2015,29.46562767,38.52301407,389.9899902,557.460022
24/04/2015,29.60424614,42.54953766,445.1000061,573.6599731
27/04/2015,30.14279175,42.69174957,438.5599976,566.1199951
28/04/2015,29.66786957,43.69615555,429.3099976,564.3699951
29/04/2015,29.23157692,43.60726929,429.3699951,561.3900146
30/04/2015,28.43852425,43.23394394,421.7799988,548.7700195
01/05/2015,29.30202103,43.25172424,422.8699951,551.1599731
04/05/2015,29.24520874,42.87841415,423.0400085,552.8400269
05/05/2015,28.58622932,42.30953598,421.1900024,543.039978
06/05/2015,28.40670967,41.13625336,419.1000061,535.0800171
07/05/2015,28.58241463,41.50957108,426.8800049,542.039978
08/05/2015,29.12093163,42.44287109,433.6900024,548.9500122
11/05/2015,28.82428551,42.10510254,432.8500061,545.7800293
12/05/2015,28.72160912,42.08732224,431.019989,538.7299805
13/05/2015,28.7535553,42.33621597,426.8699951,539.4899902
14/05/2015,29.42441559,43.30505753,432.2799988,549.2000122
15/05/2015,29.38334656,42.93174362,426,546.4899902
18/05/2015,29.70736885,42.67396927,425.2399902,546.6699829
19/05/2015,29.67998505,42.56661224,421.7099915,549.2800293
20/05/2015,29.67769814,42.56661224,423.8599854,552.5100098
21/05/2015,29.98118591,42.42346954,431.6300049,556.8099976
22/05/2015,30.24359703,41.95826721,427.6300049,554.5200195
26/05/2015,29.5772934,41.68093109,425.4700012,547.1900024
27/05/2015,30.12950516,42.59345245,431.4200134,554.25
28/05/2015,30.07017899,42.45030975,426.5700073,554.1799927
29/05/2015,29.72790527,41.92248154,429.230011,545.3200073
01/06/2015,29.78723145,42.25349045,430.9200134,549.210022
02/06/2015,29.65488815,41.97614288,430.9899902,553.9500122
03/06/2015,29.6913929,41.91352463,436.5899963,555.289978
04/06/2015,29.51797485,41.47515488,430.7799988,551.6900024
05/06/2015,29.35595703,41.27833939,426.9500122,549.5300293
08/06/2015,29.16200447,40.91154861,423.5,543.4799805
09/06/2015,29.07529259,40.83997726,425.480011,542.1599731
10/06/2015,29.40844536,41.69882202,430.769989,552.5999756
11/06/2015,29.3422718,41.54672623,432.9700012,550.039978
12/06/2015,29.01824951,41.12624741,429.9200134,547.4699707
15/06/2015,28.96120262,40.68789291,423.6700134,543
16/06/2015,29.11636734,41.00101089,427.2600098,544.8699951
17/06/2015,29.04791451,41.12624741,427.8099976,546.5999756
18/06/2015,29.1802597,41.79722595,439.3900146,556.1799927
19/06/2015,28.8881855,41.24255371,434.9200134,557.5200195
22/06/2015,29.11864471,41.35886002,436.2900085,559.6799927
23/06/2015,28.98630524,41.07256699,445.9899902,563.3900146
24/06/2015,29.23274231,40.83102798,440.8399963,558.5700073
25/06/2015,29.09354591,40.83997726,440.1000061,557.9500122
26/06/2015,28.92240715,40.49106598,438.1000061,553.0599976
29/06/2015,28.41584015,39.69483948,429.8599854,541.25
30/06/2015,28.62120819,39.4980278,434.0899963,540.039978
01/07/2015,28.8881855,39.7664299,437.3900146,543.2999878
02/07/2015,28.85167122,39.7216835,437.7099915,547.3400269
06/07/2015,28.75126839,39.71273804,436.0400085,545.6199951
07/07/2015,28.68053436,39.63221741,436.7200012,550.0300293
08/07/2015,27.96859932,39.57854462,429.7000122,541.7000122
09/07/2015,27.39813995,39.82903671,434.3900146,544.6500244
10/07/2015,28.13060951,39.90955353,443.5100098,556.1099854
13/07/2015,28.6736927,40.7415657,455.5700073,571.7299805
14/07/2015,28.66227531,40.81312943,465.5700073,584.1799927
15/07/2015,28.9383812,40.93838501,461.1900024,583.960022
16/07/2015,29.32400894,41.74354935,475.480011,601.7800293
17/07/2015,29.5772934,41.70777512,483.0100098,699.6199951
20/07/2015,30.13635445,41.97614288,488.1000061,692.8400269
21/07/2015,29.83514214,42.2982254,488,695.3499756
22/07/2015,28.57328987,40.7415657,488.269989,695.0999756
23/07/2015,28.55959702,41.25150299,482.1799927,674.7299805
24/07/2015,28.40899658,41.09941864,529.4199829,654.7700195
27/07/2015,28.01424026,40.57157898,531.4099731,658.2700195
28/07/2015,28.15342903,40.56263351,526.0300293,659.6599731
29/07/2015,28.06443596,41.41254807,529,661.4299927
30/07/2015,27.9229641,41.94037247,536.7600098,664.5599976
31/07/2015,27.67880821,41.77933884,536.1500244,657.5
03/08/2015,27.02619362,41.87773895,535.0300293,664.7199707
04/08/2015,26.15909195,42.53081894,531.9000244,661.2800293
05/08/2015,26.33251953,42.56661224,537.0100098,673.289978
06/08/2015,26.38981819,41.70777512,529.460022,670.1500244
07/08/2015,26.47921562,41.81511307,522.6199951,664.3900146
10/08/2015,27.44192696,42.34295654,524,663.1400146
11/08/2015,26.01390076,41.51988983,527.460022,690.2999878
12/08/2015,26.41503143,41.81511307,525.9099731,691.4699707
13/08/2015,26.39440346,41.80618286,529.6599731,686.5100098
14/08/2015,26.58006859,42.04772949,531.5200195,689.3699951
17/08/2015,26.85512924,42.33400726,535.2199707,694.1099854
18/08/2015,26.70384598,42.5681572,535.0200195,688.7299805
19/08/2015,26.36231422,41.97379303,532.9199829,694.039978
20/08/2015,25.82135963,41.11829376,515.7800293,679.4799805
21/08/2015,24.24204826,38.78591156,494.4700012,644.0300293
24/08/2015,23.63691711,37.5341835,463.3699951,618.1099854
25/08/2015,23.77902412,36.44453049,466.3699951,612.4699707
26/08/2015,25.14287376,38.46171951,500.769989,659.7399902
27/08/2015,25.88324547,39.5333519,518.3699951,667.960022
28/08/2015,25.96806335,39.5603714,518.0100098,659.6900024
31/08/2015,25.84657288,39.19115067,512.8900146,647.8200073
01/09/2015,24.69132042,37.66025543,496.5400085,629.5599976
02/09/2015,25.75029755,39.04706573,510.5499878,644.9099731
03/09/2015,25.29874229,39.17313766,504.7200012,637.0499878
04/09/2015,25.04660225,38.37166977,499,628.960022
08/09/2015,25.74342346,39.5243454,517.539978,643.8800049
09/09/2015,25.24831581,38.78591156,516.8900146,643.4099731
10/09/2015,25.80302048,38.98402786,522.2399902,651.0800171
11/09/2015,26.17893791,39.15513611,529.4400024,655.2999878
14/09/2015,26.43107796,38.7589035,521.3800049,652.4699707
15/09/2015,26.65341949,39.60539246,522.3699951,665.0700073
16/09/2015,26.68321991,39.89356232,527.3900146,665.5200195
17/09/2015,26.11246872,39.84852982,538.8699951,671.6699829
18/09/2015,26.00473404,39.15513611,540.2600098,660.9199829
21/09/2015,26.40815735,39.7224617,548.3900146,666.9799805
22/09/2015,25.99327469,39.5333519,538.4000244,653.2000122
23/09/2015,26.20414925,39.50633621,536.0700073,653.289978
24/09/2015,26.3600235,39.54234695,533.75,654.9099731
25/09/2015,26.29354858,39.56938171,524.25,640.1500244
28/09/2015,25.77322388,38.98402786,504.0599976,624.25
29/09/2015,24.99846268,39.11911011,496.0700073,622.6099854
30/09/2015,25.28269768,39.85754395,511.8900146,638.3699951
01/10/2015,25.11766434,40.17273712,520.7199707,642
02/10/2015,25.30103111,41.03724289,532.539978,656.9899902
05/10/2015,25.39272308,41.99182129,543.6799927,671.6799927
06/10/2015,25.51420212,42.09986877,537.4799805,671.6400146
07/10/2015,25.39272308,42.14489746,541.9400024,670
08/10/2015,25.09932327,42.73023987,533.1599731,667
09/10/2015,25.69987297,42.42406082,539.7999878,671.2399902
12/10/2015,25.58067703,42.32500458,550.1900024,676.4299927
13/10/2015,25.62423706,42.22594833,548.9000244,683.1699829
14/10/2015,25.26206398,42.03683472,544.8300171,680.4099731
15/10/2015,25.64027786,42.33400726,562.4400024,693.0200195
16/10/2015,25.45231628,42.78426743,570.7600098,695.3200073
19/10/2015,25.61048126,42.88333511,573.1500244,699.9500122
20/10/2015,26.07808113,43.01841736,560.8800049,680
21/10/2015,26.07578659,42.50510788,555.7700195,671.7999878
22/10/2015,26.47463036,43.25254822,563.9099731,681.1400146
23/10/2015,27.29523277,47.61112213,599.0300293,719.3300171
26/10/2015,26.42420197,48.85386658,608.6099854,731.1199951
27/10/2015,26.25687027,48.34955215,611.0100098,732.8200073
28/10/2015,27.33877945,48.61071396,617.0999756,736.9199829
29/10/2015,27.62759399,48.05237579,626.5499878,744.8499756
30/10/2015,27.39150047,47.40400314,625.9000244,737.3900146
02/11/2015,27.77658653,47.94432831,628.3499756,747.7399902
03/11/2015,28.09519577,48.76381302,625.3099976,748.8200073
04/11/2015,27.96453476,48.98894119,640.9500122,755.3099976
05/11/2015,27.83562851,48.97093582,655.6500244,760.6699829
06/11/2015,27.86784935,49.45720673,659.3699951,761.5999756
09/11/2015,27.7550621,48.77281189,655.4899902,754.7700195
10/11/2015,26.88030434,48.18745804,659.6799927,758.2600098
11/11/2015,26.72837257,48.31354141,673.25,765.25
12/11/2015,26.63859367,48.01636124,665.5999756,756.5300293
13/11/2015,25.86052704,47.58411789,642.3499756,740.0700073
16/11/2015,26.28409195,48.42160034,647.8099976,750.4199829
17/11/2015,26.17129707,48.02270126,643.2999878,745.9799805
18/11/2015,27.00000954,48.82051849,663.539978,760.0100098
19/11/2015,27.34300804,48.90211105,661.2700195,759.9400024
20/11/2015,27.46270943,49.12875748,668.4500122,777
23/11/2015,27.10590363,49.12875748,678.9899902,776.7000122
24/11/2015,27.3660202,49.18315887,671.1500244,769.6300049
25/11/2015,27.17035675,48.67545319,675.3400269,769.2600098
27/11/2015,27.11971474,48.8930397,673.2600098,771.9699707
30/11/2015,27.23251534,49.27381134,664.7999878,762.8499756
01/12/2015,27.01151848,50.06255722,679.0599976,783.789978
02/12/2015,26.76750946,50.05348969,676.0100098,777.8499756
03/12/2015,26.5188942,49.13782501,666.25,768.2000122
04/12/2015,27.40055084,50.68810654,672.6400146,779.210022
07/12/2015,27.22790718,50.59745407,669.8300171,772.9899902
08/12/2015,27.21640015,50.57932663,677.3300171,775.1400146
09/12/2015,26.61557579,49.84497452,664.789978,762.5499878
10/12/2015,26.74218369,50.10789871,662.3200073,760.039978
11/12/2015,26.05389404,49.01090622,640.1500244,750.4199829
14/12/2015,25.89275742,49.99002838,657.9099731,762.539978
15/12/2015,25.43465805,50.04442596,658.6400146,760.0900269
16/12/2015,25.63032341,50.88756561,675.7700195,776.5900269
17/12/2015,25.08705521,50.49773026,670.6500244,769.8300171
18/12/2015,24.40797424,49.07436371,664.1400146,756.8499756
21/12/2015,24.70722961,49.70898056,664.5100098,760.7999878
22/12/2015,24.68421173,50.18041611,663.1500244,767.1300049
23/12/2015,25.00188255,50.60651398,663.7000122,768.5100098
24/12/2015,24.86836624,50.47052002,662.789978,765.8400269
28/12/2015,24.5898304,50.72438049,675.2000122,782.2399902
29/12/2015,25.03181076,51.26833725,693.9699707,793.960022
30/12/2015,24.70492363,51.0507431,689.0700073,790.2999878
31/12/2015,24.23071289,50.29827499,675.8900146,778.0100098
04/01/2016,24.25143433,49.68178177,636.9899902,759.4400024
05/01/2016,23.64371872,49.90843582,633.789978,761.5300293
06/01/2016,23.18101501,49.00183105,632.6500244,759.3300171
07/01/2016,22.20266533,47.29742813,607.9400024,741
08/01/2016,22.32006645,47.44248199,607.0499878,730.9099731
11/01/2016,22.68148041,47.41527939,617.7399902,733.0700073
12/01/2016,23.01066208,47.85044098,617.8900146,745.3400269
13/01/2016,22.41905594,46.81692123,581.8099976,719.5700073
14/01/2016,22.90937233,48.14962387,593,731.3900146
15/01/2016,22.35919762,46.22763824,570.1799927,710.4899902
19/01/2016,22.25101089,45.83778,574.4799805,719.0800171
20/01/2016,22.28093147,46.04631042,571.7700195,718.5599976
21/01/2016,22.16813469,45.7652626,575.0200195,726.6699829
22/01/2016,23.34675598,47.4062233,596.3800049,745.460022
25/01/2016,22.89096451,46.95291519,596.5300293,733.6199951
26/01/2016,23.0175705,47.29742813,601.25,733.789978
27/01/2016,21.50516701,46.43614578,583.3499756,717.5800171
28/01/2016,21.65939713,47.1977005,635.3499756,748.2999878
29/01/2016,22.40754509,49.94470596,587,761.3499756
01/02/2016,22.1980629,49.60019684,574.8099976,770.7700195
02/02/2016,21.74917793,48.04989624,552.0999756,780.9099731
03/02/2016,22.17964363,47.28835678,531.0700073,749.3800049
04/02/2016,22.35786057,47.14330673,536.2600098,730.0300293
05/02/2016,21.76072693,45.47515488,502.1300049,703.7600098
08/02/2016,21.98986435,44.79520035,488.1000061,704.1599731
09/02/2016,21.98522949,44.67734909,482.0700073,701.0200195
10/02/2016,21.81858826,45.06716919,490.480011,706.8499756
11/02/2016,21.68666267,45.04904175,503.8200073,706.3599854
12/02/2016,21.75377846,45.78339005,507.0799866,706.8900146
16/02/2016,22.36712074,46.6508522,521.0999756,717.6400146
17/02/2016,22.70966148,47.86528778,534.0999756,731.9699707
18/02/2016,22.27916527,47.65526581,525,717.5100098
19/02/2016,22.22825241,47.31742096,534.9000244,722.1099854
22/02/2016,22.42266846,48.07530975,559.5,729.0499878
23/02/2016,21.91579628,46.73302841,552.9400024,717.289978
24/02/2016,22.24213219,46.8973999,554.039978,720.9000244
25/02/2016,22.39489555,47.5730896,555.1500244,729.1199951
26/02/2016,22.42961311,46.84259796,555.2299805,724.8599854
29/02/2016,22.37869644,46.45909119,552.5200195,717.2199707
01/03/2016,23.26745415,48.01138687,579.039978,742.1699829
02/03/2016,23.31837082,48.34924698,580.210022,739.4799805
03/03/2016,23.49195671,47.8013649,577.4899902,731.5900269
04/03/2016,23.84144402,47.50918198,575.1400146,730.2199707
07/03/2016,23.57759094,46.59606934,562.7999878,712.7999878
08/03/2016,23.3831749,47.1621933,560.2600098,713.5300293
09/03/2016,23.40400124,48.24879456,559.4699707,725.4099731
10/03/2016,23.41557884,47.5274353,558.9299927,732.1699829
11/03/2016,23.66785812,48.45881271,569.6099854,744.8699951
14/03/2016,23.72802925,48.55012512,573.3699951,750.2399902
15/03/2016,24.20482063,48.93362808,577.0200195,750.5700073
16/03/2016,24.52652931,49.62759018,574.2700195,757.3599854
17/03/2016,24.48718071,49.91067123,559.4400024,758.4799805
18/03/2016,24.51495552,48.84231949,552.0800171,755.4099731
21/03/2016,24.51264763,49.18016434,553.9799805,762.1599731
22/03/2016,24.7001152,49.37192154,560.4799805,760.0499878
23/03/2016,24.56355858,49.2806015,569.6300049,757.5599976
24/03/2016,24.45709229,49.49976349,582.9500122,754.8400269
28/03/2016,24.34599876,48.8879776,579.8699951,753.2800293
29/03/2016,24.92230225,49.9563179,593.8599854,765.8900146
30/03/2016,25.35742569,50.26676559,598.6900024,768.3400269
31/03/2016,25.22550011,50.43113327,593.6400146,762.9000244
01/04/2016,25.45694733,50.74158859,598.5,769.6699829
04/04/2016,25.71848679,50.61376572,593.1900024,765.1199951
05/04/2016,25.41528893,49.81934738,586.1400146,758.5700073
06/04/2016,25.6814518,50.33068848,602.0800171,768.0700073
07/04/2016,25.12134933,49.72803497,591.4299927,760.1199951
08/04/2016,25.14911842,49.69150925,594.5999756,759.4699707
11/04/2016,25.23244095,49.59106445,595.9299927,757.539978
12/04/2016,25.5610981,49.90153122,603.1699829,764.3200073
13/04/2016,25.93141937,50.54070663,614.8200073,771.9099731
14/04/2016,25.94530296,50.54983902,620.75,775.3900146
15/04/2016,25.42455292,50.81464386,625.8900146,780
18/04/2016,24.87601471,51.55425262,635.3499756,787.6799927
19/04/2016,24.74409294,51.49033356,627.9000244,776.25
20/04/2016,24.79500198,50.75985718,632.9899902,774.9199829
21/04/2016,24.52652931,50.93334198,631,780
22/04/2016,24.45940208,47.28089523,620.5,737.7700195
25/04/2016,24.32054138,47.58222961,626.2000122,742.210022
26/04/2016,24.15158081,46.97044373,616.8800049,725.3699951
27/04/2016,22.64023018,46.51387787,606.5700073,721.460022
28/04/2016,21.94820023,45.56424713,602,705.0599976
29/04/2016,21.69591904,45.53684616,659.5900269,707.8800049
02/05/2016,21.67277718,46.21256256,683.8499756,714.4099731
03/05/2016,22.02920723,45.45466995,671.3200073,708.4400024
04/05/2016,21.80007362,45.53684616,670.9000244,711.3699951
05/05/2016,21.711586,45.60076904,659.0900269,714.710022
06/05/2016,21.5905056,46.01166916,673.9500122,725.1799927
09/05/2016,21.60680199,45.71947861,679.75,729.1300049
10/05/2016,21.7535038,46.58693695,703.0700073,739.3800049
11/05/2016,21.54160309,46.61432266,713.2299805,730.5499878
12/05/2016,21.03630257,47.03434753,717.9299927,728.0700073
13/05/2016,21.07821655,46.641716,709.9199829,724.8300171
16/05/2016,21.86061668,47.32656097,710.6599731,730.2999878
17/05/2016,21.76980209,46.4438324,695.2700195,720.1900024
18/05/2016,22.01895714,46.71968842,697.4500122,721.7800293
19/05/2016,21.93512535,46.26913071,698.5200195,715.3099976
20/05/2016,22.17264366,46.54498291,702.7999878,721.710022
23/05/2016,22.45440292,46.00247192,696.75,717.25
24/05/2016,22.79670334,47.43689346,704.2000122,733.0300293
25/05/2016,23.19721603,47.92423248,708.3499756,738.0999756
26/05/2016,23.38117218,47.71274185,714.9099731,736.9299927
27/05/2016,23.36720467,48.10813141,712.2399902,747.5999756
31/05/2016,23.25310326,48.73338699,722.789978,748.8499756
01/06/2016,22.92709732,48.59545135,719.4400024,748.460022
02/06/2016,22.75478554,48.25524139,728.2399902,744.2700195
03/06/2016,22.80135727,47.6207962,725.539978,735.8599854
